sector,segmento,balance.activo_no_corriente.huber_9y,balance.activo_no_corriente.huber_scale_mad,balance.activo_no_corriente.n_años,balance.activo_no_corriente.dato_2024,balance.activo_corriente.huber_9y,balance.activo_corriente.huber_scale_mad,balance.activo_corriente.n_años,balance.activo_corriente.dato_2024,balance.existencias_pct.huber_9y,balance.existencias_pct.huber_scale_mad,balance.existencias_pct.n_años,balance.existencias_pct.dato_2024,balance.realizable_pct.huber_9y,balance.realizable_pct.huber_scale_mad,balance.realizable_pct.n_años,balance.realizable_pct.dato_2024,balance.disponible_pct.huber_9y,balance.disponible_pct.huber_scale_mad,balance.disponible_pct.n_años,balance.disponible_pct.dato_2024,balance.patrimonio_neto_pct.huber_9y,balance.patrimonio_neto_pct.huber_scale_mad,balance.patrimonio_neto_pct.n_años,balance.patrimonio_neto_pct.dato_2024,balance.pasivo_no_corriente_pct.huber_9y,balance.pasivo_no_corriente_pct.huber_scale_mad,balance.pasivo_no_corriente_pct.n_años,balance.pasivo_no_corriente_pct.dato_2024,balance.deudas_fin_largo_pct.huber_9y,balance.deudas_fin_largo_pct.huber_scale_mad,balance.deudas_fin_largo_pct.n_años,balance.deudas_fin_largo_pct.dato_2024,balance.otras_deudas_largo_pct.huber_9y,balance.otras_deudas_largo_pct.huber_scale_mad,balance.otras_deudas_largo_pct.n_años,balance.otras_deudas_largo_pct.dato_2024,balance.pasivo_corriente_pct.huber_9y,balance.pasivo_corriente_pct.huber_scale_mad,balance.pasivo_corriente_pct.n_años,balance.pasivo_corriente_pct.dato_2024,balance.acreedores_comerciales_pct.huber_9y,balance.acreedores_comerciales_pct.huber_scale_mad,balance.acreedores_comerciales_pct.n_años,balance.acreedores_comerciales_pct.dato_2024,balance.deudas_fin_corto_pct.huber_9y,balance.deudas_fin_corto_pct.huber_scale_mad,balance.deudas_fin_corto_pct.n_años,balance.deudas_fin_corto_pct.dato_2024,balance.otras_deudas_corto_pct.huber_9y,balance.otras_deudas_corto_pct.huber_scale_mad,balance.otras_deudas_corto_pct.n_años,balance.otras_deudas_corto_pct.dato_2024,pyg.cifra_negocios_pct.huber_9y,pyg.cifra_negocios_pct.huber_scale_mad,pyg.cifra_negocios_pct.n_años,pyg.cifra_negocios_pct.dato_2024,pyg.otros_ingresos_explot_pct.huber_9y,pyg.otros_ingresos_explot_pct.huber_scale_mad,pyg.otros_ingresos_explot_pct.n_años,pyg.otros_ingresos_explot_pct.dato_2024,pyg.ingresos_explotacion_pct.huber_9y,pyg.ingresos_explotacion_pct.huber_scale_mad,pyg.ingresos_explotacion_pct.n_años,pyg.ingresos_explotacion_pct.dato_2024,pyg.consumos_explotacion_pct.huber_9y,pyg.consumos_explotacion_pct.huber_scale_mad,pyg.consumos_explotacion_pct.n_años,pyg.consumos_explotacion_pct.dato_2024,pyg.margen_bruto_pct.huber_9y,pyg.margen_bruto_pct.huber_scale_mad,pyg.margen_bruto_pct.n_años,pyg.margen_bruto_pct.dato_2024,pyg.otros_gastos_explot_pct.huber_9y,pyg.otros_gastos_explot_pct.huber_scale_mad,pyg.otros_gastos_explot_pct.n_años,pyg.otros_gastos_explot_pct.dato_2024,pyg.valor_añadido_pct.huber_9y,pyg.valor_añadido_pct.huber_scale_mad,pyg.valor_añadido_pct.n_años,pyg.valor_añadido_pct.dato_2024,pyg.gastos_personal_pct.huber_9y,pyg.gastos_personal_pct.huber_scale_mad,pyg.gastos_personal_pct.n_años,pyg.gastos_personal_pct.dato_2024,pyg.amortizaciones_pct.huber_9y,pyg.amortizaciones_pct.huber_scale_mad,pyg.amortizaciones_pct.n_años,pyg.amortizaciones_pct.dato_2024,pyg.resultado_extraordinario_pct.huber_9y,pyg.resultado_extraordinario_pct.huber_scale_mad,pyg.resultado_extraordinario_pct.n_años,pyg.resultado_extraordinario_pct.dato_2024,pyg.baii_pct.huber_9y,pyg.baii_pct.huber_scale_mad,pyg.baii_pct.n_años,pyg.baii_pct.dato_2024,pyg.ingresos_financieros_pct.huber_9y,pyg.ingresos_financieros_pct.huber_scale_mad,pyg.ingresos_financieros_pct.n_años,pyg.ingresos_financieros_pct.dato_2024,pyg.gastos_financieros_pct.huber_9y,pyg.gastos_financieros_pct.huber_scale_mad,pyg.gastos_financieros_pct.n_años,pyg.gastos_financieros_pct.dato_2024,pyg.bai_pct.huber_9y,pyg.bai_pct.huber_scale_mad,pyg.bai_pct.n_años,pyg.bai_pct.dato_2024,pyg.impuesto_beneficios_pct.huber_9y,pyg.impuesto_beneficios_pct.huber_scale_mad,pyg.impuesto_beneficios_pct.n_años,pyg.impuesto_beneficios_pct.dato_2024,pyg.resultado_ejercicio_pct.huber_9y,pyg.resultado_ejercicio_pct.huber_scale_mad,pyg.resultado_ejercicio_pct.n_años,pyg.resultado_ejercicio_pct.dato_2024,ratios.liquidez.huber_9y,ratios.liquidez.huber_scale_mad,ratios.liquidez.n_años,ratios.liquidez.dato_2024,ratios.tesoreria.huber_9y,ratios.tesoreria.huber_scale_mad,ratios.tesoreria.n_años,ratios.tesoreria.dato_2024,ratios.disponibilidad_ratio.huber_9y,ratios.disponibilidad_ratio.huber_scale_mad,ratios.disponibilidad_ratio.n_años,ratios.disponibilidad_ratio.dato_2024,ratios.fm_ventas.huber_9y,ratios.fm_ventas.huber_scale_mad,ratios.fm_ventas.n_años,ratios.fm_ventas.dato_2024,ratios.fm_activo.huber_9y,ratios.fm_activo.huber_scale_mad,ratios.fm_activo.n_años,ratios.fm_activo.dato_2024,ratios.endeudamiento.huber_9y,ratios.endeudamiento.huber_scale_mad,ratios.endeudamiento.n_años,ratios.endeudamiento.dato_2024,ratios.calidad_deuda.huber_9y,ratios.calidad_deuda.huber_scale_mad,ratios.calidad_deuda.n_años,ratios.calidad_deuda.dato_2024,ratios.capacidad_devolucion.huber_9y,ratios.capacidad_devolucion.huber_scale_mad,ratios.capacidad_devolucion.n_años,ratios.capacidad_devolucion.dato_2024,ratios.cobertura_gastos_fin.huber_9y,ratios.cobertura_gastos_fin.huber_scale_mad,ratios.cobertura_gastos_fin.n_años,ratios.cobertura_gastos_fin.dato_2024,ratios.coste_deuda.huber_9y,ratios.coste_deuda.huber_scale_mad,ratios.coste_deuda.n_años,ratios.coste_deuda.dato_2024,ratios.rotacion_activo.huber_9y,ratios.rotacion_activo.huber_scale_mad,ratios.rotacion_activo.n_años,ratios.rotacion_activo.dato_2024,ratios.rotacion_activo_no_corriente.huber_9y,ratios.rotacion_activo_no_corriente.huber_scale_mad,ratios.rotacion_activo_no_corriente.n_años,ratios.rotacion_activo_no_corriente.dato_2024,ratios.rotacion_activo_corriente.huber_9y,ratios.rotacion_activo_corriente.huber_scale_mad,ratios.rotacion_activo_corriente.n_años,ratios.rotacion_activo_corriente.dato_2024,ratios.rotacion_existencias.huber_9y,ratios.rotacion_existencias.huber_scale_mad,ratios.rotacion_existencias.n_años,ratios.rotacion_existencias.dato_2024,ratios.plazo_existencias.huber_9y,ratios.plazo_existencias.huber_scale_mad,ratios.plazo_existencias.n_años,ratios.plazo_existencias.dato_2024,ratios.cobro_dias.huber_9y,ratios.cobro_dias.huber_scale_mad,ratios.cobro_dias.n_años,ratios.cobro_dias.dato_2024,ratios.pago_dias.huber_9y,ratios.pago_dias.huber_scale_mad,ratios.pago_dias.n_años,ratios.pago_dias.dato_2024,ratios.financiacion_clientes.huber_9y,ratios.financiacion_clientes.huber_scale_mad,ratios.financiacion_clientes.n_años,ratios.financiacion_clientes.dato_2024,ratios.roi.huber_9y,ratios.roi.huber_scale_mad,ratios.roi.n_años,ratios.roi.dato_2024,ratios.roe.huber_9y,ratios.roe.huber_scale_mad,ratios.roe.n_años,ratios.roe.dato_2024,ratios.flujo_caja_activo.huber_9y,ratios.flujo_caja_activo.huber_scale_mad,ratios.flujo_caja_activo.n_años,ratios.flujo_caja_activo.dato_2024,ratios.flujo_caja_ventas.huber_9y,ratios.flujo_caja_ventas.huber_scale_mad,ratios.flujo_caja_ventas.n_años,ratios.flujo_caja_ventas.dato_2024,ratios.ventas_empleado.huber_9y,ratios.ventas_empleado.huber_scale_mad,ratios.ventas_empleado.n_años,ratios.ventas_empleado.dato_2024,ratios.beneficio_empleado.huber_9y,ratios.beneficio_empleado.huber_scale_mad,ratios.beneficio_empleado.n_años,ratios.beneficio_empleado.dato_2024,ratios.gastos_personal_empleado.huber_9y,ratios.gastos_personal_empleado.huber_scale_mad,ratios.gastos_personal_empleado.n_años,ratios.gastos_personal_empleado.dato_2024
Productos básicos hierro/acero (24.1),grandes_medianas,51.3244,9.0141,9,47.18,48.6756,9.0141,9,52.82,24.92,6.8792,9,31.67,15.031,2.9503,9,16.72,8.0533,3.4248,9,4.43,41.4179,3.1727,9,43.82,23.6767,12.0089,9,16.5,8.4818,6.4492,9,1.16,15.7229,5.0111,9,15.34,35.04,6.3306,9,39.68,10.9167,1.8681,9,12.39,4.3932,0.3262,9,1.1,20.0756,6.2417,9,26.19,96.4072,1.9867,9,94.42,3.5928,1.9867,9,5.58,100.0,0.0,9,100.0,62.308,3.0986,9,64.06,37.692,3.0986,9,35.94,21.9945,3.914,9,23.49,15.7772,3.1727,9,12.44,9.5026,1.1712,9,9.1,2.21,0.2965,9,2.38,0.0,0.0,9,0.0,4.1975,2.55,9,0.96,0.9265,0.5337,9,1.75,1.4234,0.682,9,1.52,3.7562,2.046,9,1.2,0.4939,0.3262,9,0.25,3.2077,2.0311,9,0.95,1.4086,0.1038,9,1.33,0.6799,0.1186,9,0.53,0.2437,0.1483,9,0.11,0.12,0.0297,9,0.1,0.1414,0.0297,9,0.13,0.5828,0.0297,9,0.56,0.6011,0.1483,9,0.71,0.4338,0.1483,9,2.03,3.1477,2.0163,9,0.64,0.1315,0.0741,9,0.92,1.0836,0.2817,9,1.38,1.9913,0.4448,9,2.91,2.2514,0.3558,9,2.6,2.7589,0.3855,9,2.78,132.7183,16.5159,9,131.23,51.3867,9.444,9,44.37,60.2544,15.745,9,51.32,0.7225,0.0593,9,0.74,0.05,0.0148,9,0.01,0.0822,0.0741,9,0.03,0.06,0.0297,9,0.05,0.052,0.0148,9,0.03,651.0629,144.4922,9,744.49,22.0911,20.3558,9,7.08,61.1711,5.2039,9,67.75
Productos básicos hierro/acero (24.1),pequeñas,42.5725,1.3195,9,42.34,57.4275,1.3195,9,57.66,10.7983,2.2239,9,10.5,22.0663,2.298,9,21.03,23.2929,2.4611,9,26.13,49.0357,3.1579,9,48.03,20.3941,3.7064,9,26.07,8.7357,1.4381,9,7.16,10.4201,2.4314,9,18.91,29.9007,3.573,9,25.9,9.0778,3.3358,9,8.15,4.9967,1.4529,9,5.26,15.0953,2.8317,9,12.5,99.0819,0.1186,9,99.19,0.9181,0.1186,9,0.81,100.0,0.0,9,100.0,46.3772,3.0393,9,43.22,53.6228,3.0393,9,56.78,12.2743,1.3788,9,13.31,41.3412,2.3573,9,43.47,33.5669,0.5782,9,33.58,3.2199,0.2224,9,3.42,0.0,0.0,9,0.0,5.5423,0.9933,9,6.46,0.8171,0.3262,9,1.21,1.1556,0.2224,9,1.4,5.1696,1.8829,9,6.26,0.8216,0.6523,9,1.5,4.5773,0.9933,9,4.76,1.8543,0.2076,9,2.23,1.4359,0.0593,9,1.82,0.8178,0.1927,9,1.01,0.3487,0.0593,9,0.41,0.2556,0.0741,9,0.32,0.5117,0.0297,9,0.52,0.5961,0.0445,9,0.5,0.4384,0.089,9,0.51,4.3089,3.5582,9,4.6,0.07,0.0148,9,0.09,0.7942,0.1038,9,0.77,1.7676,0.4596,9,1.82,1.3874,0.1927,9,1.33,3.1799,0.0445,9,3.16,114.7207,1.6753,9,115.4,100.4299,3.2617,9,99.84,93.462,6.5678,9,89.48,0.4357,0.0445,9,0.39,0.04,0.0148,9,0.05,0.075,0.0445,9,0.08,0.0589,0.0297,9,0.06,0.0767,0.0148,9,0.08,115.3547,10.4522,9,128.8,5.455,2.5649,9,6.13,37.8989,2.209,9,43.26
Fabricación de vehículos de motor (29),grandes_medianas,51.9821,6.8792,9,43.28,48.0179,6.8792,9,56.72,10.7749,0.6672,9,16.6,20.0041,1.1712,9,16.83,16.0519,6.1675,9,23.28,36.3193,2.9652,9,58.15,11.2116,1.1416,9,14.15,1.839,0.6375,9,5.62,8.88,0.593,9,8.53,52.5841,3.7213,9,27.7,19.7286,2.639,9,8.5,1.7271,0.6375,9,6.0,31.2896,1.4826,9,13.19,98.1743,0.2224,9,97.38,1.8257,0.2224,9,2.62,100.0,0.0,9,100.0,76.2644,2.1942,9,50.62,23.7356,2.1942,9,49.38,8.7423,1.3343,9,12.49,15.3356,1.364,9,36.88,10.2264,1.8087,9,29.84,3.168,0.4893,9,2.75,0.0,0.0,9,0.0,3.0372,2.4314,9,4.29,0.5166,0.1334,9,1.02,0.5957,0.3855,9,1.24,3.3254,1.957,9,4.07,0.66,0.5189,9,0.95,2.6025,1.275,9,3.13,0.8681,0.1186,9,2.05,0.6931,0.1334,9,1.45,0.3098,0.1186,9,0.84,-0.04,0.0297,9,0.36,-0.0651,0.0741,9,0.29,0.636,0.0297,9,0.42,0.83,0.0148,9,0.66,2.7956,1.8087,9,0.41,5.3272,5.6931,9,3.45,0.1771,0.1631,9,0.09,1.5543,0.4596,9,0.8,2.8744,1.0823,9,1.86,3.8413,0.6523,9,1.42,11.8698,3.232,9,2.45,30.1799,5.9007,9,148.88,44.577,5.6338,9,76.4,62.2621,11.8755,9,76.25,0.9885,0.089,9,0.51,0.0443,0.0297,9,0.03,0.1013,0.0741,9,0.04,0.0963,0.0297,9,0.05,0.06,0.0148,9,0.06,477.3066,72.4537,9,127.84,10.0214,5.6783,9,4.0,44.8504,3.5582,9,38.14
Fabricación de vehículos de motor (29),pequeñas,45.2333,5.4262,9,41.88,54.7667,5.4262,9,58.12,15.9043,1.2602,9,18.07,17.9429,0.7561,9,17.9,20.8193,3.8992,9,22.15,52.92,11.3269,9,60.75,14.1089,4.5367,9,9.84,9.181,3.0245,9,5.62,4.3609,0.6968,9,4.23,31.1061,1.9718,9,29.41,10.0944,0.9489,9,9.19,6.0489,1.0526,9,6.68,15.312,2.3573,9,13.53,98.4633,0.593,9,97.79,1.5367,0.593,9,2.21,100.0,0.0,9,100.0,49.8796,1.9718,9,51.0,50.1204,1.9718,9,49.0,11.67,0.8599,9,11.98,39.1767,3.0245,9,37.02,28.082,0.9785,9,28.1,2.8931,0.2817,9,2.73,0.0,0.0,9,0.0,7.8139,2.209,9,6.19,0.3712,0.1779,9,1.05,1.0311,0.2817,9,1.03,7.2034,3.1431,9,6.21,0.9222,0.7561,9,1.45,6.2762,2.5797,9,4.76,1.7033,0.3855,9,1.98,1.2049,0.2669,9,1.36,0.6567,0.2669,9,0.75,0.2578,0.1186,9,0.32,0.2178,0.089,9,0.29,0.47,0.1186,9,0.39,0.705,0.0445,9,0.75,0.4987,0.1631,9,0.54,8.3626,4.7294,9,6.0,0.0625,0.0297,9,0.07,0.8433,0.089,9,0.89,1.8673,0.3113,9,2.12,1.5476,0.1038,9,1.53,2.6222,0.1927,9,2.51,139.7867,10.9711,9,145.71,77.4586,3.1727,9,73.59,88.4137,9.874,9,74.1,0.5678,0.0741,9,0.51,0.0662,0.0297,9,0.05,0.1,0.0445,9,0.07,0.077,0.0297,9,0.066,0.0942,0.0148,9,0.075,117.8015,5.9303,9,134.72,7.6105,3.914,9,6.41,33.7925,2.5352,9,37.86
Carne y prod. cárnicos (10.1),grandes_medianas,44.9842,1.1119,9,42.45,55.0158,1.1119,9,57.55,24.3191,1.7346,9,26.13,20.2794,1.275,9,19.6,10.7209,0.7413,9,11.82,39.1457,1.1861,9,39.28,18.8349,0.5041,9,18.55,9.5092,0.5189,9,8.67,9.3371,0.6375,9,9.88,42.1322,0.8599,9,42.17,16.4707,1.3788,9,16.19,8.6095,0.7265,9,7.03,17.0422,2.1201,9,18.95,99.5011,0.0593,9,99.55,0.4989,0.0593,9,0.45,100.0,0.0,9,100.0,75.0178,2.55,9,76.56,24.9822,2.55,9,23.44,10.9283,0.9785,9,10.14,14.0588,1.4233,9,13.31,8.2909,0.3706,9,8.24,2.0478,0.2372,9,1.83,0.0,0.0,9,0.0,3.7253,0.8747,9,3.23,0.2142,0.089,9,0.26,0.6914,0.1186,9,1.41,3.149,1.0526,9,2.09,0.6746,0.2669,9,0.5,2.639,1.023,9,1.59,1.3056,0.0593,9,1.36,0.736,0.0148,9,0.75,0.2567,0.0297,9,0.28,0.08,0.0,9,0.1,0.13,0.0297,9,0.15,0.61,0.0148,9,0.61,0.69,0.0,9,0.69,0.3601,0.0445,9,0.35,5.29,2.891,9,2.29,0.0543,0.0148,9,0.14,1.41,0.0445,9,1.6,3.1454,0.2372,9,3.77,2.5899,0.089,9,2.78,4.4911,0.4448,9,4.69,81.7622,8.851,9,77.87,51.85,6.642,9,44.72,56.11,5.9007,9,48.26,0.8122,0.0297,9,0.83,0.05,0.0148,9,0.05,0.0867,0.0297,9,0.06,0.0614,0.0148,9,0.05,0.05,0.0,9,0.03,421.6978,54.6627,9,473.58,9.8744,3.8547,9,7.51,34.6644,0.9044,9,39.04
Carne y prod. cárnicos (10.1),pequeñas,36.8322,3.1579,9,39.37,63.1678,3.1579,9,60.63,28.3493,0.9785,9,27.12,20.2211,0.8599,9,19.92,14.5133,1.2602,9,13.6,54.2743,1.023,9,56.72,17.0286,1.4529,9,14.89,11.4243,1.8087,9,7.77,5.6349,0.6968,9,7.13,28.7143,1.1712,9,28.39,12.3957,0.934,9,11.95,6.5334,0.6227,9,6.3,9.6753,0.5041,9,10.14,99.2137,0.1038,9,99.14,0.7863,0.1038,9,0.86,100.0,0.0,9,100.0,64.6155,1.0971,9,64.04,35.3845,1.0971,9,35.96,11.6411,0.8302,9,12.09,23.832,0.4003,9,23.86,16.8482,1.0823,9,16.93,2.6311,0.252,9,2.41,0.0,0.0,9,-0.24,4.2904,0.8154,9,4.28,0.1571,0.0593,9,1.23,0.7527,0.1038,9,1.13,3.7642,0.8747,9,4.38,0.8978,0.2372,9,0.87,2.9186,0.7709,9,3.5,2.146,0.0148,9,2.14,1.1971,0.0445,9,1.18,0.4928,0.0297,9,0.48,0.3657,0.0297,9,0.34,0.3366,0.0148,9,0.32,0.4571,0.0148,9,0.43,0.6288,0.0297,9,0.66,0.2857,0.0445,9,0.4,5.6456,1.1119,9,3.79,0.0412,0.0148,9,0.08,0.93,0.0297,9,0.94,2.4999,0.1483,9,2.39,1.4786,0.0593,9,1.55,2.1226,0.1483,9,2.22,172.6851,12.3054,9,164.4,79.9389,3.3062,9,77.32,75.6033,3.6175,9,72.43,0.61,0.0297,9,0.6,0.04,0.0148,9,0.04,0.05,0.0148,9,0.06,0.0511,0.0148,9,0.06,0.0533,0.0148,9,0.06,168.5179,14.2921,9,191.44,4.8571,1.2602,9,6.71,28.3438,2.3573,9,32.42
Productos químicos básicos (20.1),grandes_medianas,50.8966,3.232,9,47.3,49.1034,3.232,9,52.7,12.7143,2.046,9,14.07,19.5797,0.9933,9,18.54,16.6017,3.321,9,20.09,52.1478,4.9815,9,48.46,13.61,1.6753,9,15.55,2.9078,0.5634,9,2.98,10.7692,1.2602,9,12.57,33.6219,2.1349,9,35.99,7.4946,0.9489,9,6.29,3.6808,0.8154,9,3.65,22.2474,2.6242,9,26.05,98.3033,0.682,9,98.43,1.6967,0.682,9,1.57,100.0,0.0,9,100.0,65.4757,2.6835,9,66.0,34.5243,2.6835,9,34.0,18.4943,1.0526,9,19.16,16.0271,1.705,9,14.84,6.97,0.8006,9,7.64,2.8516,0.1483,9,2.74,0.0,0.0,9,0.0,5.8325,1.2602,9,4.46,1.0468,0.2224,9,0.99,0.7528,0.5189,9,1.44,6.1206,1.5271,9,4.02,1.3009,0.682,9,0.78,4.8814,1.2009,9,3.23,1.4483,0.0297,9,1.46,1.082,0.0148,9,1.07,0.4925,0.0741,9,0.56,0.1243,0.0148,9,0.14,0.1557,0.0148,9,0.17,0.48,0.0445,9,0.52,0.7138,0.0297,9,0.7,1.4823,0.4299,9,1.04,7.2734,4.9073,9,3.1,0.1366,0.0741,9,0.25,1.2271,0.089,9,1.15,2.416,0.1186,9,2.44,2.5167,0.3262,9,2.19,6.3922,1.1416,9,5.41,57.9689,9.4589,9,67.49,59.2915,2.7576,9,58.68,33.9909,3.1579,9,30.17,0.37,0.0148,9,0.34,0.0744,0.0297,9,0.05,0.12,0.0445,9,0.08,0.0957,0.0148,9,0.07,0.075,0.0148,9,0.06,920.5371,73.1505,9,898.72,45.8484,15.6116,9,29.05,63.6025,1.3195,9,68.68
Productos químicos básicos (20.1),pequeñas,45.3467,5.2187,9,49.95,54.6533,5.2187,9,50.05,11.3833,2.2683,9,9.36,21.77,3.662,9,17.39,21.4989,1.8236,9,23.3,51.816,0.4151,9,53.82,18.8211,3.232,9,18.89,11.3773,1.1119,9,9.91,7.2633,1.7939,9,8.98,29.4711,3.3655,9,27.29,10.0381,1.3343,9,8.7,6.4144,1.0082,9,5.76,13.0031,1.2602,9,12.84,98.604,0.5041,9,97.87,1.396,0.5041,9,2.13,100.0,0.0,9,100.0,50.4914,2.3277,9,50.33,49.5086,2.3277,9,49.67,19.9133,1.1416,9,19.36,29.5343,2.3277,9,30.3,19.8725,1.2009,9,20.72,3.8467,0.8599,9,4.62,0.0,0.0,9,0.0,6.0856,1.5271,9,4.96,0.9522,1.0526,9,1.4,1.0655,0.2224,9,2.21,5.7929,1.7494,9,4.15,1.1911,0.1631,9,1.37,4.5605,1.4678,9,2.77,1.8328,0.0593,9,1.83,1.442,0.0297,9,1.49,0.7312,0.089,9,0.85,0.3243,0.0297,9,0.34,0.2572,0.0148,9,0.23,0.48,0.0,9,0.46,0.61,0.0593,9,0.59,0.376,0.0148,9,0.31,6.279,0.9933,9,2.24,0.04,0.0,9,0.09,0.7689,0.1038,9,0.66,1.7211,0.3706,9,1.33,1.4056,0.1631,9,1.33,3.4518,0.2372,9,3.57,105.9628,7.0126,9,102.28,103.3533,6.2713,9,95.63,95.0157,5.3818,9,95.03,0.4625,0.0297,9,0.5,0.05,0.0,9,0.03,0.0714,0.0148,9,0.03,0.07,0.0,9,0.05,0.0825,0.0148,9,0.07,188.6972,28.0652,9,204.47,8.5911,3.3951,9,5.67,36.6705,1.6901,9,42.36
Fabricación de maquinaria y equipo (28),grandes_medianas,34.7244,2.5797,9,31.8,65.2756,2.5797,9,68.2,19.6853,2.1053,9,21.27,26.5722,3.4248,9,23.08,18.9406,2.1942,9,23.86,47.7811,7.0719,9,55.56,11.7568,1.3195,9,10.6,5.8433,2.4907,9,6.07,5.9474,1.1712,9,4.53,40.3578,6.4789,9,33.83,12.7816,1.7198,9,10.86,4.7441,0.4744,9,6.5,23.5577,3.0393,9,16.48,98.5163,0.1927,9,98.19,1.4837,0.1927,9,1.81,100.0,0.0,9,100.0,57.036,2.7428,9,50.39,42.964,2.7428,9,49.61,11.4829,0.8302,9,10.98,31.7443,3.7361,9,38.62,21.7809,2.0311,9,27.89,2.3562,0.1483,9,2.45,-0.0011,0.0148,9,0.0,7.3351,0.682,9,8.29,0.9427,0.4299,9,0.58,0.9466,0.1334,9,0.95,7.0782,1.3491,9,7.92,1.3601,0.1927,9,1.55,5.6832,1.3936,9,6.37,1.5358,0.1038,9,2.02,1.16,0.2224,9,1.39,0.4459,0.0593,9,0.71,0.226,0.0297,9,0.36,0.216,0.0148,9,0.34,0.5211,0.0741,9,0.44,0.7713,0.0297,9,0.76,0.7686,0.2669,9,0.67,7.984,1.2602,9,8.75,0.0911,0.0297,9,0.07,0.9867,0.0445,9,0.96,2.8664,0.252,9,3.02,1.5122,0.1186,9,1.41,2.9456,0.8302,9,2.28,127.8033,28.6879,9,160.14,97.49,6.9385,9,87.57,82.7657,1.705,9,81.77,0.4817,0.0148,9,0.47,0.0713,0.0148,9,0.08,0.1156,0.0297,9,0.11,0.0778,0.0148,9,0.08,0.0813,0.0148,9,0.09,221.4214,28.1987,9,173.96,12.3122,4.0474,9,11.08,48.6487,0.6079,9,48.51
Fabricación de maquinaria y equipo (28),pequeñas,31.1422,1.705,9,30.59,68.8578,1.705,9,69.41,19.8986,1.1861,9,21.37,25.0822,1.6012,9,23.38,23.7378,1.6457,9,24.66,53.2656,0.8747,9,55.55,12.55,0.6227,9,10.84,7.8045,0.7116,9,5.95,4.7697,0.2224,9,4.89,33.8806,0.5189,9,33.61,12.6422,1.2898,9,11.15,6.4548,0.3262,9,6.05,14.0529,0.6968,9,16.41,98.8647,0.3262,9,98.13,1.1353,0.3262,9,1.87,100.0,0.0,9,100.0,51.3207,1.0082,9,50.47,48.6793,1.0082,9,49.53,11.3219,0.3262,9,10.98,37.243,0.4893,9,38.55,27.634,0.2817,9,28.14,2.4971,0.089,9,2.48,0.0,0.0,9,0.0,7.0814,0.5486,9,7.94,0.2712,0.1186,9,0.58,0.7899,0.1038,9,0.92,6.56,0.5041,9,7.6,1.3738,0.1186,9,1.52,5.1843,0.3855,9,6.08,2.0499,0.1038,9,2.07,1.4317,0.0148,9,1.43,0.7025,0.0593,9,0.73,0.3587,0.0297,9,0.36,0.3533,0.0297,9,0.36,0.4663,0.0148,9,0.44,0.7317,0.0148,9,0.76,0.5217,0.0593,9,0.7,8.9724,1.364,9,8.65,0.0537,0.0148,9,0.08,0.9783,0.0148,9,0.98,3.1378,0.2372,9,3.21,1.42,0.0593,9,1.41,2.5156,0.2372,9,2.32,145.7089,14.6034,9,157.55,93.91,6.3158,9,86.97,91.8731,8.7176,9,82.19,0.5057,0.0297,9,0.48,0.07,0.0,9,0.08,0.0956,0.0148,9,0.11,0.08,0.0,9,0.08,0.0767,0.0148,9,0.09,149.4929,9.3699,9,171.55,7.7994,0.8747,9,10.43,41.3914,2.5204,9,48.28
Construcción aeronáutica y espacial (30.3),grandes_medianas,44.6489,17.7168,9,56.52,55.3511,17.7168,9,43.48,18.2889,11.1935,9,7.43,20.1044,7.2795,9,14.95,16.9567,6.1675,9,21.1,28.1089,17.702,9,37.71,27.7163,4.7887,9,25.08,2.9805,0.9489,9,13.31,24.8452,14.6627,9,11.77,38.8639,10.5263,9,37.21,6.9711,4.166,9,2.6,1.811,1.1712,9,3.98,28.9141,7.1164,9,30.62,98.0345,1.4529,9,85.44,1.9655,1.4529,9,14.56,100.0,0.0,9,100.0,54.6567,17.6427,9,35.97,45.3433,17.6427,9,64.03,9.0315,2.6835,9,6.32,33.0958,12.9429,9,57.71,19.0592,4.5812,9,51.87,7.1186,2.8614,9,11.98,0.0,0.0,9,0.0,0.1943,6.6864,9,-6.14,2.9208,1.2602,9,2.41,2.4871,1.4381,9,3.12,1.2092,6.805,9,-6.85,0.7384,1.0971,9,1.88,1.8551,5.0259,9,-8.73,1.3948,0.341,9,1.17,0.9789,0.3262,9,0.97,0.4887,0.1927,9,0.57,0.2711,0.2076,9,0.15,0.1367,0.089,9,0.06,0.7189,0.1779,9,0.62,0.5751,0.1483,9,0.6,1.0881,1.3788,9,0.08,-0.1267,3.4692,9,-1.97,0.2182,0.2224,9,0.07,0.5062,0.1186,9,0.42,1.2711,0.7116,9,0.73,0.9029,0.0741,9,0.95,1.6885,0.4744,9,2.01,224.1801,57.6872,9,181.52,139.1441,15.1964,9,131.44,84.7367,22.639,9,63.64,0.3243,0.1038,9,0.17,0.0029,0.0297,9,-0.03,0.0522,0.1927,9,-0.1,0.0357,0.0297,9,0.01,0.0744,0.0741,9,0.03,288.3278,193.0022,9,89.04,8.4986,17.9096,9,-7.77,54.79,14.5441,9,46.19
